Zeitstempel,PV-Leistung (kW),Netz-Leistung (kW),Batterie-Leistung (kW),Hausverbrauch (kW),Batterieladestand (%)
2025-04-09 13:48:09,2.477252624511719,0.016,1.1717086181640626,3.51331396484375,95.7
2025-04-09 13:48:16,2.476192108154297,0.0115,1.1932349853515625,3.50096630859375,95.7
2025-04-09 13:48:19,2.4749922485351563,0.0044,1.1646556396484375,3.4936205078125,95.7
2025-04-09 13:48:26,2.473061218261719,0.0096,1.1847900390625,3.5131978515625,95.6
2025-04-09 13:48:29,2.472959777832031,0.0202,1.178720947265625,3.4885753906250003,95.6
2025-04-09 13:48:36,2.4712408447265624,0.0067,1.2099739990234375,3.5059787109375002,95.6
2025-04-09 13:48:39,2.469867950439453,0.0004,1.1960072021484376,3.50992080078125,95.6
2025-04-09 13:48:46,2.469425079345703,0.0402,1.2413280029296876,3.58531279296875,95.6
2025-04-09 13:48:49,2.470249969482422,0.11259999999999999,1.4509295654296874,3.8393998046875,95.6
2025-04-09 13:49:00,2.466890869140625,0.0217,1.3844759521484375,3.71451640625,95.5
2025-04-09 13:49:10,2.461602844238281,0.2231,1.3782674560546875,3.86593056640625,95.5
2025-04-09 13:49:20,2.459684020996094,0.0074,1.416163330078125,3.731817724609375,95.4
2025-04-09 13:49:30,2.4547594299316406,0.0043,1.4564139404296874,3.7499626953125,95.4
2025-04-09 13:49:40,2.449938751220703,0.0045,1.4518475341796875,3.740470947265625,95.3
2025-04-09 13:49:50,2.443529083251953,0.004900000000000001,1.4722445068359375,3.744289697265625,95.3
2025-04-09 13:50:00,2.436682373046875,0.0189,1.506668212890625,3.78844248046875,95.3
2025-04-09 13:50:10,2.4298429260253904,0.019,1.508560791015625,3.797544921875,95.2
2025-04-09 13:50:20,2.4229281616210936,0.0079,1.5309278564453126,3.7712855468749997,95.2
2025-04-09 13:50:30,2.4153421630859375,0.0281,1.5339188232421874,3.81064345703125,95.1
2025-04-09 13:50:40,2.408989288330078,0.016300000000000002,1.525116943359375,3.78912275390625,95.1
2025-04-09 13:50:51,2.4043015441894533,0.016,1.539127685546875,3.763556884765625,95.0
2025-04-09 13:51:01,2.401812805175781,0.013,1.519720458984375,3.7602236328125,95.0
2025-04-09 13:51:11,2.397843048095703,0.0019,1.545856201171875,3.78225595703125,95.0
2025-04-09 13:51:21,2.3954046325683596,0.0364,1.5699566650390624,3.770055322265625,94.9
2025-04-09 13:51:26,2.3928393249511717,0.0159,1.5414425048828124,3.7544354492187497,94.9
2025-04-09 13:51:31,2.3898030395507814,0.18769999999999998,1.3129814453125,3.39872333984375,94.9
2025-04-09 13:51:36,2.387480499267578,0.0304,1.2789400634765624,3.5471666015625,94.8
2025-04-09 13:51:41,2.3719846801757813,0.0128,1.31243359375,3.5244749023437496,94.8
2025-04-09 13:51:46,2.3853986206054687,0.0134,1.29169140625,3.530766015625,94.8
2025-04-09 13:51:51,2.384479217529297,0.0046,1.3053702392578126,3.53415859375,94.8
2025-04-09 13:51:56,2.3842159729003907,0.0016,1.298468505859375,3.533746240234375,94.7
2025-04-09 13:52:01,2.383216125488281,0.0065,1.312847900390625,3.5345810546875,94.7
2025-04-09 13:52:07,2.382809600830078,0.0054,1.305268310546875,3.5339439453125,94.7
2025-04-09 13:52:11,2.38216796875,0.0022,1.31394482421875,3.53131416015625,94.7
2025-04-09 13:52:17,2.3813629150390625,0.0,1.2988792724609375,3.532169189453125,94.6
2025-04-09 13:52:21,2.380808349609375,0.0081,1.303428955078125,3.5414203125,94.6
2025-04-09 13:52:27,2.379973388671875,0.001,1.2968060302734374,3.533741455078125,94.6
2025-04-09 13:52:31,2.38134033203125,0.0006,1.2989205322265625,3.5274896484375,94.6
2025-04-09 13:52:37,2.3810269165039064,0.0046,1.3281685791015625,3.5505716796874998,94.6
2025-04-09 13:52:41,2.380387481689453,0.0013,1.316192138671875,3.54310419921875,94.6
2025-04-09 13:52:47,2.378417755126953,0.009699999999999999,1.3274088134765625,3.5403109863281252,94.5
2025-04-09 13:52:52,2.3744376525878907,0.0086,1.31900927734375,3.55256337890625,94.5
2025-04-09 13:52:57,2.376818176269531,0.0246,1.3279326171875,3.54101669921875,94.5
2025-04-09 13:53:02,2.374279022216797,0.0063,1.3315380859375,3.5441344726562503,94.5
2025-04-09 13:53:07,2.373677947998047,0.0003,1.32768310546875,3.5445485351562502,94.4
2025-04-09 13:53:12,2.376320587158203,0.0072,1.3318082275390626,3.53676142578125,94.4
2025-04-09 13:53:18,2.380323974609375,0.0011,1.3048441162109374,3.5397289062499997,94.4
2025-04-09 13:53:22,2.37910791015625,0.0003,1.343776123046875,3.5414558593749996,94.4
2025-04-09 13:53:28,2.3792911376953123,0.004200000000000001,1.3020836181640625,3.537871875,94.3
2025-04-09 13:53:32,2.379435333251953,0.008199999999999999,1.3082779541015626,3.540271533203125,94.3
2025-04-09 13:53:38,2.3797337036132813,0.0031,1.3096795654296876,3.5297796875,94.3
2025-04-09 13:53:42,2.3786513977050783,0.0086,1.309333740234375,3.54499599609375,94.3
2025-04-09 13:53:48,2.3757086486816408,0.0134,1.3195279541015625,3.52161220703125,94.3
2025-04-09 13:53:52,2.3765389709472657,0.0103,1.2968443603515625,3.5399025390625,94.2
2025-04-09 13:53:58,2.3774091186523436,0.0026,1.32414111328125,3.5412164062500002,94.2
2025-04-09 13:54:02,2.3791390380859374,0.007,1.3060172119140625,3.53007470703125,94.2
2025-04-09 13:54:08,2.3801643981933593,0.008199999999999999,1.3089737548828124,3.5410940429687496,94.2
2025-04-09 13:54:12,2.3797957763671875,0.0028,1.302556396484375,3.5397755859375,94.1
2025-04-09 13:54:18,2.3861527709960937,0.0058,1.3102996826171875,3.537106494140625,94.1
2025-04-09 13:54:22,2.3851297912597658,0.0043,1.3142781982421874,3.5391886718750003,94.1
2025-04-09 13:54:28,2.3859617309570313,0.0026,1.3187210693359375,3.5403841796875,94.1
2025-04-09 13:54:32,2.3875751037597657,0.0006,1.30658740234375,3.5347273925781253,94.1
2025-04-09 13:54:38,2.3976298828125,0.0054,1.2986466064453126,3.5491883300781253,94.0
2025-04-09 13:54:42,2.4089068603515624,0.0075,1.283628662109375,3.529558837890625,94.0
2025-04-09 13:54:48,2.398730285644531,0.0044,1.289977783203125,3.53437392578125,94.0
2025-04-09 13:54:53,2.4038387756347657,0.0073,1.285711669921875,3.53872529296875,94.0
2025-04-09 13:54:58,2.3996580505371092,0.0017,1.3202420654296876,3.53741767578125,93.9
2025-04-09 13:55:03,2.4031943664550783,0.0081,1.273638671875,3.5312396484375,93.9
2025-04-09 13:55:08,2.405767364501953,0.0047,1.2722408447265625,3.530965771484375,93.9
2025-04-09 13:55:13,2.4118135986328126,0.0046,1.281863037109375,3.520546240234375,93.9
2025-04-09 13:55:19,2.4116128234863283,0.0014,1.3063101806640625,3.5386195312499997,93.9
2025-04-09 13:55:23,2.4119912109375,0.0089,1.258850830078125,3.52397158203125,93.9
2025-04-09 13:55:29,2.420618377685547,0.014199999999999999,1.2474012451171874,3.5407668945312496,93.8
2025-04-09 13:55:33,2.4342957458496093,0.0007,1.2632303466796875,3.5453878906250003,93.8
2025-04-09 13:55:39,2.4513587646484374,0.0027,1.2398509521484375,3.538503466796875,93.8
2025-04-09 13:55:43,2.4479246520996094,0.0144,1.2325587158203124,3.5513580078125,93.8
2025-04-09 13:55:49,2.470548553466797,0.0103,1.21058203125,3.52349931640625,93.8
2025-04-09 13:55:53,2.5426343688964845,0.017,1.1480692138671875,3.557391357421875,93.8
2025-04-09 13:55:59,2.630479431152344,0.004900000000000001,1.0459803466796875,3.52826796875,93.7
2025-04-09 13:56:03,2.579549774169922,0.0037,1.1289090576171874,3.5392585937499996,93.7
2025-04-09 13:56:09,2.582668426513672,0.0258,1.1392335205078126,3.6000187500000003,93.7
2025-04-09 13:56:13,2.5781958618164063,0.0259,1.1828819580078125,3.5553001953125,93.7
2025-04-09 13:56:20,2.448675476074219,0.0001,1.26587939453125,3.565444921875,93.7
2025-04-09 13:56:24,2.444173400878906,0.0027,1.2829691162109376,3.5662012207031246,93.7
2025-04-09 13:56:30,2.4108419189453123,0.012,1.2810361328125,3.5607294921875,93.7
2025-04-09 13:56:34,2.4014666137695313,0.0105,1.313985107421875,3.567251220703125,93.6
2025-04-09 13:56:40,2.3902623291015623,0.0003,1.321200927734375,3.5600275390625002,93.6
2025-04-09 13:56:44,2.384529968261719,0.014199999999999999,1.316993896484375,3.5283507812500003,93.6
2025-04-09 13:56:50,2.3770537109375,0.0017,1.341285400390625,3.56416484375,93.6
2025-04-09 13:56:54,2.372343231201172,0.008,1.3566612548828125,3.54941845703125,93.5
2025-04-09 13:57:00,2.3667172241210936,0.001,1.3561190185546874,3.55748974609375,93.5
2025-04-09 13:57:04,2.362879119873047,0.0073,1.3493665771484376,3.5649865234375,93.5
2025-04-09 13:57:10,2.3597742919921876,0.0015,1.34893701171875,3.55969482421875,93.5
2025-04-09 13:57:14,2.3573279724121092,0.0002,1.3715174560546874,3.557681689453125,93.5
2025-04-09 13:57:20,2.355200927734375,0.0074,1.3588477783203126,3.55562685546875,93.4
2025-04-09 13:57:24,2.353945861816406,0.0024,1.3720357666015626,3.56089853515625,93.4
2025-04-09 13:57:30,2.352162628173828,0.0003,1.327341552734375,3.53102802734375,93.4
2025-04-09 13:57:34,2.3515939331054687,0.007,1.343736328125,3.54140478515625,93.4
2025-04-09 13:57:40,2.3497244873046874,0.0006,1.351959228515625,3.54455966796875,93.3
2025-04-09 13:57:44,2.3477519226074217,0.0101,1.354843994140625,3.527556494140625,93.3
2025-04-09 13:57:50,2.347906188964844,0.0005,1.3396597900390625,3.53347802734375,93.3
2025-04-09 13:57:54,2.3472086181640623,0.0034,1.34634130859375,3.5417779296875,93.3
2025-04-09 13:58:00,2.3472750854492186,0.0021000000000000003,1.33881640625,3.547564599609375,93.3
2025-04-09 13:58:04,2.348197021484375,0.0008,1.3356339111328126,3.528528857421875,93.2
2025-04-09 13:58:10,2.3486598510742187,0.0003,1.3326422119140624,3.5392085449218746,93.2
2025-04-09 13:58:15,2.3493334045410155,0.0095,1.3636971435546874,3.548273193359375,93.2
2025-04-09 13:58:21,2.3499920043945313,0.0212,1.385998779296875,3.545133984375,93.2
2025-04-09 13:58:25,2.350383605957031,0.0044,1.346388916015625,3.55502841796875,93.1
2025-04-09 13:58:31,2.3512323608398438,0.0099,1.362052490234375,3.562495458984375,93.1
2025-04-09 13:58:35,2.3543328552246092,0.0092,1.37583740234375,3.5696414062499997,93.1
2025-04-09 13:58:41,2.359349639892578,0.0016,1.3629072265625,3.555671044921875,93.1
2025-04-09 13:58:45,2.3646319580078123,0.0252,1.3426165771484375,3.5769026367187498,93.1
2025-04-09 13:58:51,2.377634246826172,0.0078,1.31012890625,3.55900654296875,93.0
2025-04-09 13:58:55,2.389381134033203,0.0152,1.3379794921875,3.58027958984375,93.0
2025-04-09 13:59:01,2.4086464233398437,0.015099999999999999,1.3373114013671874,3.55552255859375,93.0
2025-04-09 13:59:05,2.422767395019531,0.0012,1.2983330078125,3.55640986328125,93.0
2025-04-09 13:59:11,2.4519134521484376,0.0006,1.257320068359375,3.560741552734375,93.0
2025-04-09 13:59:15,2.488461151123047,0.0087,1.230648193359375,3.57128837890625,92.9
2025-04-09 13:59:21,2.4672203674316404,0.0064,1.2765667724609375,3.5841524414062502,92.9
2025-04-09 13:59:25,2.4615195007324218,0.0224,1.2764605712890624,3.55199453125,92.9
2025-04-09 13:59:32,2.4002638854980467,0.0057,1.3154029541015626,3.56162724609375,92.9
2025-04-09 13:59:35,2.3902542419433592,0.0018,1.31594921875,3.5590690429687504,92.9
2025-04-09 13:59:42,2.383891754150391,0.0031,1.3375465087890626,3.5627291015625002,92.8
2025-04-09 13:59:45,2.383265930175781,0.0031,1.3329063720703125,3.55995908203125,92.8
2025-04-09 13:59:52,2.3823296813964845,0.0222,1.3246737060546876,3.5295561035156253,92.8
2025-04-09 13:59:55,2.379678131103516,0.0167,1.3123955078125,3.5131251953125,92.8
2025-04-09 14:00:02,2.379326965332031,0.0067,1.307814453125,3.5447473632812496,92.7
2025-04-09 14:00:06,2.3799188537597655,0.0021000000000000003,1.3071490478515626,3.5386666015625,92.7
2025-04-09 14:00:12,2.3825386657714844,0.0053,1.3062071533203126,3.5372030761718753,92.7
2025-04-09 14:00:16,2.384918670654297,0.026600000000000002,1.307416748046875,3.56512294921875,92.7
2025-04-09 14:00:22,2.3884093017578123,0.0221,1.3060953369140624,3.514405859375,92.6
2025-04-09 14:00:26,2.390762756347656,0.1036,1.422014892578125,3.71615908203125,92.6
2025-04-09 14:00:32,2.392332092285156,0.025,1.422858642578125,3.63716650390625,92.6
2025-04-09 14:00:36,2.3936648559570313,0.0013,1.387528564453125,3.627551806640625,92.6
2025-04-09 14:00:42,2.3946119079589843,0.0471,1.4218438720703126,3.700713037109375,92.6
2025-04-09 14:00:46,2.395773986816406,0.0031,1.426324462890625,3.654679296875,92.6
2025-04-09 14:00:52,2.3995120239257814,0.0012,1.4428756103515625,3.6987625,92.5
2025-04-09 14:00:56,2.4025752868652344,0.0027,1.440848388671875,3.688614453125,92.5
2025-04-09 14:01:02,2.4079207763671877,0.0016,1.459185791015625,3.71331552734375,92.5
2025-04-09 14:01:06,2.4115093383789064,0.0349,1.4294053955078125,3.649170556640625,92.5
2025-04-09 14:01:12,2.4176736450195313,0.0037,1.4153538818359375,3.673565234375,92.4
2025-04-09 14:01:16,2.4218775634765626,0.0127,1.4044364013671875,3.6831638671875,92.4
2025-04-09 14:01:23,2.430584289550781,0.0183,1.391532470703125,3.6602478515624997,92.4
2025-04-09 14:01:26,2.4348540344238283,0.0181,1.392809814453125,3.6950326171875,92.4
2025-04-09 14:01:33,2.462654052734375,0.3004,3.43459765625,5.8181255859375,92.3
2025-04-09 14:01:36,2.4672098693847655,0.49839999999999995,3.04807373046875,4.898384667968751,92.3
2025-04-09 14:01:43,2.4753902587890626,0.925,1.5836226806640625,3.2119580078125,92.3
2025-04-09 14:01:46,2.477843933105469,1.578,1.8400841064453124,5.32399853515625,92.3
2025-04-09 14:01:53,2.5071344909667967,0.5405,3.070611083984375,4.9181962890625,92.2
2025-04-09 14:01:57,2.501292327880859,1.6593,1.7865491943359375,2.78343974609375,92.2
2025-04-09 14:02:03,2.5068426208496093,0.449,1.568309326171875,4.2334365234375,92.1
2025-04-09 14:02:07,2.5151959228515626,0.3454,1.4019410400390624,3.48129775390625,92.1
2025-04-09 14:02:13,2.5282946166992186,0.0696,1.1937081298828125,3.630857568359375,92.1
2025-04-09 14:02:17,2.544910583496094,0.0505,1.2862239990234374,3.7134140625,92.1
2025-04-09 14:02:23,2.6019451599121095,0.21680000000000002,1.9744757080078126,4.28900712890625,92.1
2025-04-09 14:02:27,2.6020355529785157,0.37410000000000004,1.37307177734375,4.106348779296876,92.0
2025-04-09 14:02:33,2.6159599609375,0.6223,2.403381103515625,4.359752734375,92.0
2025-04-09 14:02:37,2.607494445800781,0.8509,1.56223828125,3.3680619140625,92.0
2025-04-09 14:02:43,2.61067236328125,0.2934,2.07865625,4.2986263671875005,92.0
2025-04-09 14:02:47,2.611248779296875,0.44389999999999996,1.2691881103515625,3.40703310546875,91.9
2025-04-09 14:02:53,2.6212790222167968,0.8877,1.93519140625,3.65123505859375,91.9
2025-04-09 14:02:57,2.6107422180175783,0.546,0.8040891723632813,2.89420947265625,91.9
2025-04-09 14:03:04,2.6134512634277343,0.227,1.2874271240234374,3.87163037109375,91.9
2025-04-09 14:03:07,2.6145819091796874,0.1648,1.1861552734375,3.5287244140625,91.9
2025-04-09 14:03:14,2.6151340637207032,0.09390000000000001,1.3437022705078125,3.852423681640625,91.8
2025-04-09 14:03:17,2.6261535034179686,1.0762,2.926468017578125,6.0268811523437495,91.8
2025-04-09 14:03:24,2.6297460327148436,0.3314,2.364074462890625,4.57757412109375,91.8
2025-04-09 14:03:27,2.6311351928710938,1.0914000000000001,1.656041015625,3.297734765625,91.7
2025-04-09 14:03:34,2.622252960205078,0.0756,2.10477197265625,4.522007421874999,91.7
2025-04-09 14:03:37,2.6153614501953126,0.5122000000000001,1.8505810546875,3.9156779296875004,91.7
2025-04-09 14:03:44,2.5974415893554688,0.578,1.461008544921875,3.4213720703125,91.7
2025-04-09 14:03:47,2.5874632873535157,0.1166,1.0353988037109374,3.4098248046875,91.6
2025-04-09 14:03:54,2.5803040161132813,0.0162,1.2719560546875,3.6772155273437503,91.6
2025-04-09 14:03:58,2.57597314453125,0.0453,1.1672056884765625,3.5680234863281246,91.6
2025-04-09 14:04:04,2.57206640625,0.0338,1.1971405029296875,3.63433466796875,91.6
2025-04-09 14:04:08,2.5709488830566407,0.027899999999999998,1.2230079345703124,3.66546103515625,91.6
2025-04-09 14:04:14,2.5703926391601564,0.0136,1.2256024169921875,3.6126014160156252,91.6
2025-04-09 14:04:18,2.5705807189941408,0.001,1.185236328125,3.61043359375,91.6
2025-04-09 14:04:25,2.5470198364257812,0.1395,1.2175908203125,3.752155517578125,91.5
2025-04-09 14:04:28,2.5754400939941404,0.0761,1.3011380615234376,3.6430821289062503,91.5
2025-04-09 14:04:35,2.589919525146484,0.14980000000000002,2.4852919921875,4.74251982421875,91.5
2025-04-09 14:04:38,2.5934605407714844,0.21769999999999998,2.717818115234375,5.2658728515624995,91.5
2025-04-09 14:04:45,2.587311737060547,0.9667,1.1752359619140624,2.85350556640625,91.4
2025-04-09 14:04:48,2.583028533935547,0.2515,0.6498451538085938,3.35583837890625,91.4
2025-04-09 14:04:55,2.5956360168457033,0.2471,1.3641248779296875,3.57497861328125,91.4
2025-04-09 14:04:58,2.596229766845703,0.1135,1.153035400390625,3.50548291015625,91.4
2025-04-09 14:05:05,2.6022536926269533,0.038799999999999994,1.1650068359375,3.6571498535156253,91.4
2025-04-09 14:05:08,2.604018646240234,0.5241,1.219735595703125,4.056500390625,91.4
2025-04-09 14:05:15,2.6110108337402345,0.098,1.16754443359375,3.6943388671875,91.3
2025-04-09 14:05:18,2.6271242065429687,1.2572999999999999,3.025869140625,6.30162421875,91.3
2025-04-09 14:05:25,2.6176524658203126,1.2178,0.5136614990234375,2.0915779296875,91.3
2025-04-09 14:05:28,2.6165000915527346,0.8863,0.44738653564453124,3.6744210937500004,91.3
2025-04-09 14:05:35,2.63360107421875,0.2726,1.3044012451171876,3.54216318359375,91.3
2025-04-09 14:05:38,2.634811676025391,0.0412,1.122873291015625,3.5827140625,91.2
2025-04-09 14:05:45,2.6619234619140624,0.3454,3.37197802734375,6.03734384765625,91.2
2025-04-09 14:05:48,2.6659356994628904,0.6842,3.120068359375,4.95621796875,91.2
2025-04-09 14:05:55,2.6640389099121093,0.4967,1.642740478515625,3.74376435546875,91.2
2025-04-09 14:05:59,2.666501495361328,0.124,1.2680784912109375,3.706996337890625,91.1
2025-04-09 14:06:05,2.682610534667969,0.4679,2.19487548828125,5.062483007812499,91.1
2025-04-09 14:06:09,2.6826984252929686,1.0864,1.13238818359375,2.7337096191406247,91.1
2025-04-09 14:06:16,2.690449768066406,0.3533,1.0242335205078126,3.84153681640625,91.1
2025-04-09 14:06:19,2.6974764404296874,0.0793,1.164556884765625,3.633644091796875,91.1
2025-04-09 14:06:26,2.698855438232422,1.4430999999999998,1.5837938232421875,5.23333046875,91.0
2025-04-09 14:06:29,2.7010386352539064,0.7012999999999999,1.3664862060546874,3.2823240234375,91.0
2025-04-09 14:06:36,2.71070458984375,0.1814,2.688595947265625,5.38194443359375,91.0
2025-04-09 14:06:39,2.704113555908203,1.4307999999999998,1.7234447021484376,3.03225615234375,91.0
2025-04-09 14:06:46,2.6985743408203127,1.8155999999999999,1.6474454345703125,5.60857412109375,90.9
2025-04-09 14:06:49,2.7138365478515625,0.38689999999999997,2.87094091796875,5.6768873046875,90.9
2025-04-09 14:06:56,2.710547149658203,1.0666,1.6023487548828126,3.2370240234375003,90.9
2025-04-09 14:06:59,2.705955993652344,0.2789,0.9049229125976562,3.2494413085937497,90.9
2025-04-09 14:07:09,2.716119598388672,0.7162999999999999,0.94524072265625,2.8665886718749998,90.8
2025-04-09 14:07:19,2.728775207519531,0.1276,0.91480322265625,3.6011166015625,90.8
2025-04-09 14:07:29,2.7467043762207033,0.0007,0.985221435546875,3.5866300781250002,90.8
2025-04-09 14:07:39,2.768765167236328,0.0054,0.9525169677734375,3.57094228515625,90.7
2025-04-09 14:07:50,2.8016190490722654,0.0065,0.9391633911132813,3.57927880859375,90.7
2025-04-09 14:08:00,2.819770751953125,0.060899999999999996,0.9602919921875,3.661058203125,90.7
2025-04-09 14:08:08,2.8507492370605467,0.0003,0.8886084594726562,3.5744455078125004,90.7
2025-04-09 14:08:10,2.859667541503906,0.0054,0.8717437133789062,3.5832984375,90.7
2025-04-09 14:08:18,2.8960966186523436,0.0009,0.826037353515625,3.5771786132812498,90.7
2025-04-09 14:08:20,2.906074890136719,0.0006,0.8217045288085938,3.5785599609375,90.7
2025-04-09 14:08:30,2.9578870849609373,0.0008,0.73621826171875,3.57184013671875,90.6
2025-04-09 14:08:40,3.0181271057128907,0.0123,0.7038020629882813,3.5757688476562497,90.6
2025-04-09 14:08:50,3.1007526245117187,0.0109,0.6226480712890625,3.5742726074218747,90.6
2025-04-09 14:09:00,3.4774757995605468,0.031100000000000003,0.3891209716796875,3.702601171875,90.6
2025-04-09 14:09:10,3.6787258911132814,0.1269,1.34280810546875,4.9025025390625,90.6
2025-04-09 14:09:20,3.846284759521484,0.9584,0.1521136474609375,2.81239248046875,90.5
2025-04-09 14:09:31,3.524549774169922,0.053899999999999997,0.29687506103515626,3.5799208007812497,90.5
2025-04-09 14:09:41,3.3286710510253905,0.9486,0.63136376953125,3.189534765625,90.5
2025-04-09 14:09:51,3.2429518127441406,0.053200000000000004,0.4224891662597656,3.59409404296875,90.5
2025-04-09 14:10:01,3.3000835571289064,0.03,0.3944527587890625,3.624054931640625,90.4
2025-04-09 14:10:11,3.4430349426269533,0.0148,0.298928955078125,3.5736831542968748,90.4
2025-04-09 14:11:15,3.5454834899902345,2.6696999999999997,0.19706800842285158,0.9832802246093751,90.4
2025-04-09 14:11:25,3.752384063720703,0.389,2.705846923828125,1.2681673583984374,90.4
2025-04-09 14:11:35,3.510341796875,0.0287,2.46279736328125,0.95377216796875,90.5
2025-04-09 14:11:45,3.4319669494628906,0.1777,2.362459716796875,0.861817822265625,90.6
2025-04-09 14:11:55,3.437344757080078,0.0319,2.498347412109375,0.9027195190429688,90.6
2025-04-09 14:12:05,3.3807237854003906,0.09340000000000001,2.491819091796875,0.7294901367187501,90.7
2025-04-09 14:12:16,3.255078887939453,0.0154,2.402367431640625,0.7634884887695312,90.8
2025-04-09 14:12:26,3.2240081481933593,0.0087,2.33524072265625,0.8247434570312501,90.8
2025-04-09 14:12:36,3.223766815185547,0.0345,2.351806396484375,0.8258258666992188,90.9
2025-04-09 14:12:46,3.1800789184570313,0.019600000000000003,2.3108408203125,0.7782956298828124,91.0
2025-04-09 14:12:56,3.164659881591797,0.002,2.31266748046875,0.7920823974609374,91.0
2025-04-09 14:13:06,3.162745910644531,0.0058,2.303740478515625,0.7854261352539063,91.1
2025-04-09 14:13:16,3.0999630737304686,0.0223,2.196895751953125,0.8099174682617188,91.1
2025-04-09 14:13:26,3.0561112060546876,0.0017,2.16961376953125,0.8198040649414063,91.2
2025-04-09 14:13:36,2.993486022949219,0.0018,2.105364501953125,0.8193590209960937,91.3
2025-04-09 14:13:46,2.9606380004882813,0.001,2.078283203125,0.821353515625,91.3
2025-04-09 14:13:56,2.957919403076172,0.0009,2.053640380859375,0.8237727416992188,91.4
2025-04-09 14:14:07,2.898791473388672,0.0002,1.9745032958984374,0.8261093017578125,91.4
2025-04-09 14:14:17,2.86073388671875,0.0017,1.96297998046875,0.8252454101562501,91.5
2025-04-09 14:14:27,2.8280270080566408,0.0068,1.9356025390625,0.8197443725585938,91.5
2025-04-09 14:14:37,2.8120426635742186,0.24769999999999998,0.9236077270507812,1.5946815917968749,91.6
2025-04-09 14:14:47,2.7865818481445315,0.8309,1.3074771728515624,0.676076318359375,91.6
2025-04-09 14:14:57,2.7673701171875,0.5873999999999999,0.99955126953125,1.0998607421875,91.6
2025-04-09 14:15:07,2.743793426513672,0.1795,1.733622802734375,1.0752194213867188,91.7
2025-04-09 14:15:17,2.7602958374023436,0.0003,1.7697252197265625,0.9361780517578124,91.7
2025-04-09 14:15:27,2.71803125,0.24230000000000002,0.5866021728515625,1.8153923828125,91.8
2025-04-09 14:15:38,2.67520654296875,0.4501,1.770880126953125,1.1955815673828125,91.8
2025-04-09 14:15:48,2.655723602294922,0.0502,1.5120291748046875,1.1027029296875,91.8
2025-04-09 14:15:58,2.640902862548828,0.0091,1.48163525390625,1.0850881591796875,91.9
2025-04-09 14:16:08,2.628308624267578,0.0136,1.42833251953125,1.1272606445312499,91.9
2025-04-09 14:16:18,2.6158773498535157,0.0119,1.439953857421875,1.0905512939453124,92.0
2025-04-09 14:16:28,2.604198150634766,0.0047,1.421504638671875,1.0952570312499998,92.0
2025-04-09 14:16:38,2.5943815002441406,0.008400000000000001,1.447869384765625,1.079234716796875,92.1
2025-04-09 14:16:48,2.5844594421386717,0.0438,1.5731484375,0.9721446044921874,92.1
2025-04-09 14:16:58,2.578264404296875,0.0018,1.548367919921875,0.9659302490234375,92.2
2025-04-09 14:17:09,2.5712855224609377,0.013699999999999999,1.5166175537109374,0.9787708251953124,92.2
2025-04-09 14:17:19,2.5649988708496094,0.02,1.40328466796875,1.0520472412109374,92.2
2025-04-09 14:17:29,2.558104736328125,0.0112,1.4108736572265625,1.0627593505859374,92.3
2025-04-09 14:17:39,2.5517337646484375,0.0039,1.40052197265625,1.0736240478515624,92.3
2025-04-09 14:17:49,2.546211212158203,0.0008,1.3986512451171875,1.073372265625,92.4
2025-04-09 14:17:59,2.5411710815429687,0.0005,1.3805584716796875,1.074574951171875,92.4
2025-04-09 14:18:09,2.5344801940917967,0.0003,1.391041748046875,1.076549853515625,92.5
2025-04-09 14:18:19,2.523783477783203,0.0021000000000000003,1.383057861328125,1.07219130859375,92.5
2025-04-09 14:18:48,2.4929340209960937,0.0053,1.4971461181640624,0.9237609130859376,92.6
2025-04-09 14:18:58,2.4809130554199217,0.0218,1.42144091796875,0.9819215576171876,92.7
2025-04-09 14:19:08,2.467815643310547,0.0076,1.4253328857421874,0.9726782592773437,92.7
2025-04-09 14:19:18,2.4557254028320314,0.0317,1.392113525390625,0.9656905029296875,92.8
2025-04-09 14:19:28,2.442718292236328,0.0052,1.3784757080078125,0.9893493774414062,92.8
2025-04-12 12:30:50,6.813877716064453,0.3479,4.96980224609375,1.3993349853515624,64.6
2025-04-12 12:31:00,6.796442779541016,0.2652,4.9575361328125,1.4651399658203124,64.7
2025-04-12 12:31:10,6.7806667175292965,0.26280000000000003,4.9702265625,1.452033984375,64.8
2025-04-12 12:31:20,6.7773799743652345,0.266,4.97123486328125,1.447025634765625,64.9
2025-04-12 12:31:31,6.804007476806641,0.36910000000000004,4.98055517578125,1.3698383544921875,65.0
2025-04-12 12:31:41,6.810342712402344,0.42960000000000004,4.9705751953125,1.3142947753906251,65.1
2025-04-12 12:31:51,6.820130645751953,0.4653,4.963421875,1.2887211181640625,65.2
2025-04-12 12:32:02,6.790019958496094,0.42369999999999997,4.96101611328125,1.298112255859375,65.2
2025-04-12 12:32:12,6.7740531921386715,0.4235,4.96415869140625,1.28342919921875,65.3
2025-04-12 12:32:22,6.725091766357422,0.38,4.977224609375,1.280157470703125,65.4
2025-04-12 12:32:32,6.7129169921875,0.2858,4.9643212890625,1.360829638671875,65.5
2025-04-12 12:32:42,6.675450927734375,0.30419999999999997,4.96298193359375,1.3066494873046874,65.6
2025-04-12 12:32:52,6.679804809570313,0.3125,4.97271728515625,1.3026644287109375,65.7
